"","sentence","head","tail","relation"
"4689","Cohen recalled that in his initial discussion with Trump about Sater's concept for a Trump Tower Moscow, Trump approved moving forward with the project but told Cohen to closely monitor Sater.","Cohen","Trump","neutral2"
"4690","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Donald Trump","Murtaza Akbar","neutral2"
"4691","The same day, the Twitter account @guccifer_2 sent @dcleaks_ a direct message, which is the first known contact between the personas","@guccifer_2","@dcleaks","neutral2"
"4692","On August 17, the Guccifer 2.0 persona called Stone ""a great man"" .and asked ""if I can help u anyhow,"" explaining that ""it would be a great pleasure to me.""","Guccifer 2.0","Stone","positive1"
"4693","On January 13, 2014, Emin Agalarov and Trump Jr. met in person, along with Goldstone, at Nobu in New York City.","Emin Agalarov","Goldstone","neutral2"
"4694","Cohen's role had grown following the departure of Paul Manafort as Trump campaign manager in August 2016.","Cohen","Trump campaign","neutral1"
"4695","Steve Bannon’s off-balance-sheet communications staff—Bossie, Lewandowski, Jason Miller, Sam Nunberg (even though he had long fallen out with Trump himself), and Alexandra Preate—formed quite a private army of leakers and defenders.","Steve Bannon","Sam Nunberg","positive2"
"4696","Trump returned Stone’s call from his cell phone two times, at 9:53 p.m. and 9:56 p.m.: the calls lasted about two-and-a-half minutes and two minutes, respectively.","Trump","Stone","neutral2"
"4697","Sater told Cohen about high-level outreach to Russian businessmen and officials that Sater claimed to have undertaken related to the deal.","Sater","Cohen","neutral2"
"4698","Also on June 8, 2016, the GRU used a preexisting Facebook account under the name ""Alice Donovan"" to create a DCLeaks Facebook page.","GRU","DCLeaks Facebook page","positive1"
"4699","Veselnitskaya told the Committee that her primary motivation was to get the U.S. Congress to investigate Browder and the basis for the Magnitsky Act.","Veselnitskaya","U.S. Congress","neutral1"
"4700","Military Unit 26165 is a GRU cyber unit dedicated to targeting military, political, governmental, and non-governmental organizations outside of Russia, including in the United States.","Military Unit 26165","United States","negative1"
"4701","The Ukraine program was, according to Manafort's memorandum, undertaken ""pursuant to the directives of Mr. Deripaska"" and in support of Rinat Akhmetov","Rinat Akhmetov","Manafort","positive2"
"4702","Additionally, according to Gates, Manafort instructed Gates to begin sending Kilimnik certain Trump Campaign polling data and other Campaign updates as a result of this meeting between Manafort and Kilimnik.","Manafort","Gates","neutral1"
"4703","“I spoke to the president on Friday and he asked me if I thought it would be more respectful to move the rally date off of Juneteenth,” said Senator James Lankford, Republican of Oklahoma. “I told him yes.”","James Lankford","Republican","neutral1"
"4704","Gates told Mermoud that he supported the idea for a call, but instructed him not to ""say anything to chalay about a call until I speak with Paul and our scheduler.""","Gates","Mermoud","neutral2"
"4705","Kilimnik further claimed that after leaving the Russian military, he was hired at the International Republican Institute (IRI).","Kilimnik","IRI","neutral1"
"4706","Specifically, on June 27, 2016, Guccifer 2.0 sent an email to the news outlet The Smoking Gun offering to provide ""exclusive access to some leaked emails linked [to] Clinton Campaign's staff.""","Guccifer 2.0","Clinton Campaign","neutral2"
"4707","Patten understood that Kilimnik was in continuous contact with Deripaska and his inner circle.","Kilimnik","Deripaska","neutral2"
"4708","Sater recalled that at some point, he and ""Evgeny"" had discussed the matter and decided that it was best to make the visit more about business and appear less political.","Sater","Evgeny","neutral2"
"4709","Dmitriev and Kushner's friend collaborated on a short written reconciliation plan for the United States and Russia, which Dmitriev implied had been cleared through Putin.","Dmitriev","Putin","neutral2"
"4710","Stone also emailed Erik Prince on October 3, telling him: ""Spoke to my friend in London last night.","Stone","Erik Prince","neutral2"
"4711","Goldstone spoke with Emin Agalarov, Kaveladze, Trump Organization counsel Alan Garten, and counsel for Trump Jr. Alan Futerfas regarding the June 9, 2016 meeting.","Goldstone","Kaveladze","neutral2"
"4712","Goldstone replied to Graff that he understood Trump's scheduling constraints regarding traveling to Moscow, ""unless maybe he [Trump] would welcome a meeting with President Putin which Emin would set up,"" and offered to come to the office to pick up the congratulatory note for Aras Agalarov.","Goldstone","Graff","neutral2"
"4713","Until Cohen settled into adulthood, Levine loomed large in the life of his nephew, who, in a brief text to a reporter, described the doctor as “more like a brother than an uncle.”","Cohen","Levine","positive2"
"4714","Simona Mangiante, an Italian attorney who worked for the European Parliament until 2016, first interacted with Papadopoulos in approximately September 2016, when he sent her a Linkedln message, noting that he had previously worked for the organization that Mangiante had just joined, the London Center of International Law Practice (LCILP).","Papadopoulos","London Center of International Law Practice","neutral1"
"4715","While the GRU and WikiLeaks were coordinating the release of hacked DNC, DCCC, and Podesta documents, Trump and senior Campaign officials sought information relating to ""missing"" Hillary Clinton emails as part of the Campaign's opposition research and press strategies.","Trump","Hillary Clinton","negative1"
"4716","After the election, Cohen was part of an alleged joint defense agreement (JDA) with an unknown number of other Trump-affiliated individuals, including Trump himself, the Trump Organization, Jared Kushner, Ivanka Trump, Felix Sater, and others.","Trump","Trump Organization","positive2"
"4717","On October 13, 2016, after WikiLeaks had publicly disclaimed any connection to Stone, Stone wrote directly to the WikiLeaks Twitter account:","Stone","Wikileaks Twitter Account","neutral2"
"4718","Putin attending the pageant on short notice appeared unlikely, however the question of whether there would be a meeting with Putin while Trump was in Moscow remained unresolved.","Putin","Trump","neutral2"
"4719","Emin's father has asked Rob Goldstone to pass on his congratulations in a letter enclosed below for Mr. Trump on the eve of Super Tuesday vote -- offering his support and that of many of his important Russian friends and colleagues - especially with reference to U.S. / Russia relations.","Rob Goldstone","Emin's father","neutral2"
"4720","Manafort's work with Deripaska also included a joint business venture known as Pericles Emerging Market Partners L.P., a private equity fund designed to be focused on foreign investment in eastern Europe, particularly Ukraine, Russia, and Montenegro.","Deripaska","Pericles Emerging Market Partners L.P.","neutral2"
"4721","And Mr. Rohrabacher looked at Paul Behrends and showed Paul Behrends the note.","Rohrabacher","Paul Behrends","positive1"
"4722","In addition to the Guinea work, Kilimnik worked on a number of projects for Deripaska and Boyarkin and frequently sought to involve his business partner Patten.","Kilimnik","Deripaska","neutral1"
"4723","On October 7, 2016, Goldstone again reached out, this time to Graff, to transmit a letter and a book from Aras Agalarov.","Goldstone","Aras Agalarov","positive1"
"4724","On the morning of October 14, following a number of emails between Graff, Goldstone, and Beniaminov regarding logistics and delivery timing, the book from Aras Agalarov, which was written in Russian, and the original letter, were delivered to Trump Tower via FedEx.","Goldstone","Beniaminov","neutral2"
"4725","Arkady Dvorkovich is a graduate of the New Economic School, deputy to Prime Minister Dmitry Medvedev and now chairman of the Russian Railways board","Arkady DVORKOVICH","Dmitry MEDVEDEV","neutral1"
"4726","According to Malloch, at about this same time, he and Corsi had a FaceTime conversation about the July,22 release.","Malloch","Corsi","neutral2"
"4727","Gates recalled that Kilimnik assisted him on matters related to Deripaska, including serving as Manafort's point of contact with Deripaska's side ofthe deal for Pericles.","Kilimnik","Manafort","neutral2"
"4728","The Comittee found reliable evidence suggesting that Boyarkin is part of a care of individuals ostensibly operating outside of.the Russian government but who none the less implement influence operations that are directed by the Kremlin, and funded by key Russian oligarchs, particularly Deripaska.","Boyarkin","Kremlin","positive1"
"4729","Although Stone no. longer had a formal position on the Campaign at this time, the Campaign ""still had people he knew,"" including Trump, Gates, Paul Manafort, and (later) Steve Bannon, and Stone ""had the ability to access these people.""","Stone","Steve Bannon","neutral1"
"4730","Trump has also struggled to square his hiring pledge with the prosecutorial results of former special counsel Robert Mueller’s investigation, which ensnared his former campaign chairman Paul Manafort, former personal attorney and fixer Michael Cohen, longtime informal political adviser Roger Stone and various other close allies.","Trump","Roger Stone","negative2"
"4731","""Since Roger Stone was all over national TV, cable and print defending wikileaks and assange against the claim that you are Russian agents and debunking the false charges of sexual assault as trumped up bs you may want to rexamine [sic] the strategy of attacking Roger Stone.""","Roger Stone","Wikileaks","positive1"
"4732","On November 5, 2016, Manafort sent a document entitled ""Securing the Victory"" to at least Trump, Kushner, and Reince Priebus.","Manafort","Reince Priebus","neutral2"
"4733","To do this, Manafort sought to sway the political direction of Ukraine to benefit the PoR without the heavy-handed tactics that Russia and Deripaska had used in 2004","Manafort","the PoR","positive1"
"4734","The poll work was likely funded by Lyovochkin.","Lyovochkin","Konstantin Kilimnik","positive1"
"4735","Hopefully Rob Goldstone can get this letter to Peskov or some other person next week in Moscow.""","Rob Goldstone","Peskov","neutral1"
"4736","Gates responded that the ""only guidance is to reinforce the previous points"" and to tell Chaly that Manafort had ""helped organize the call between the two presidents.""","Manafort","Donald Trump","neutral1"
"4737","On January 20, Konstantin Sidorkov wrote to Scavino, copying Goldstone, Graff and Trump Jr.:","Konstantin Sidorkov","Trump Jr.","neutral2"
"4738","In addition to arranging the pageant itself, Trump and Aras Agalarov repeatedly contacted President Putin and his staff, both to invite Putin to the event, and to offer a personal meeting with Trump.","Trump","Putin","positive1"
"4739","First, a Russian entity carried out a social media campaign that favored presidential candidate Donald J. Trump and disparaged presidential candidate Hillary Clinton.","Russia","Donald J. Trump","positive1"
"4740","Recalling his final meeting with Trump, Emin Agalarov has said, ""the last conversation before he ran that he and I had, he was criticizing the United States government for not being able to be friends with Russia.","Emin Agalarov","Trump","neutral2"
"4741","If not Barrack or Kushner, then, Trump thought the job should probably go to New Jersey governor Chris Christie, who, with Rudy Giuliani, comprised the sum total of his circle of friends with actual political experience.","Trump","Kushner","positive2"
"4742","Aras Agalarov is a prominent oligarch in Russia, and his son, Emin Agalarov, is a musician and businessman in Moscow.","Aras Agalarov","Russian Government","neutral1"
"4743","Following this testimony, Corsi said that Stone directed him to ""stick to the plan""; Stone also threatened Credico to prevent him from testifying to HPSCI and contradicting Stone's story.","Stone","Credico","negative1"
"4744","Gates recalled that Kilimnik assisted him on matters related to Deripaska, including serving as Manafort's point of contact with Deripaska's side ofthe deal for Pericles.","Manafort","Pericles","neutral2"
"4745","Sater recalled having been previously introduced to Ismailov by Arif and understood that at the time he was ""very influential"" in Moscow.","Arif","Ismailov","neutral2"
"4746","Papadopoulos later explained that Polonskaya, who could barely speak English during their in-person meeting, then began communicating with him via electronic means in more fluent English.","Polonskaya","Papadopoulos","neutral2"
"4747","In approximately 2000, Bayrock, led by Sater and Arif, leased office space on the 24th floor of Trump Tower in New York, which ultimately led to Sater's introduction to Trump.","Sater","Bayrock","positive1"
"4748","Once Cohen sent the photos of his passport, Sater recalled that he sent the images on to ""Evgeny"" along with a copy of his own passport in order to apply for a visa to Russia.","Sater","Evgeny","positive1"
"4749","Polonskaya communicated with Papadopoulos up until, and after, the 2016 election.","Polonskaya","Papadopoulos","neutral2"
"4750","In 1998, prior to his work with the Trump Organization, Sater came under federal criminal investigation along with several other individuals for money laundering and stock manipulation.","Sater","the Trump Organization","neutral1"
"4751","Nor is it the only instance of contact between the Russian Government and WikiLeaks, which have a history of parallel and sometimes coordinated actions in attacking U.S. institutions.","Russian Government","U.S.","negative1"
"4752","After speaking with Lewandowski, Cohen recalled receiving proposed dates for the trip to Russia.","Cohen","Lewandowski","neutral2"
"4753","In early March 2016, following a short stint working for the Ben Carson campaign, George Papadopoulos asked Trump Campaign advisor Sam Clovis about joining the Trump foreign policy team.","George Papadopoulos","Ben Carson campaign","neutral1"
"4754","Throughout that period of time and for several months thereafter, Papadopoulos worked with Mifsud and two Russian nationals to arrange a meeting between the Trump Campaign and the Russian government.","Papadopoulos","Mifsud","positive2"
"4755","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Murtaza Akbar","Agalarov Family","positive2"
"4756","For example, after the June 12 announcement by Assange, Gates described learning from Manafort that the RNC was ""energized"" by the potential of a WikiLeaks release.","Gates","Manafort","neutral2"
"4757","Kaveladze told the Committee: I was sitting between Mr. Kushner and Mr. Manafort and at some point of time Mr. Kushner looked very aggravated, very unhappy he was present there.","Kaveladze","Manafort","neutral2"
"4758","Chris Sabatino described the teenage Cohen as a “smartass with a twinkle in his eye.","Chris Sabatino","Cohen","neutral1"
"4759","At noon, Sessions, Rosenstein, and Hunt met with McGahn and White House Counsel's Office attorney Uttam Dhillon at the White House.","Sessions","Rosenstein","neutral2"
"4760","That early morning call marked a new phase in the collaborative relationship that Newsom has built with Trump behind the scenes.","Trump","Newsom","neutral1"
"4761","Cohen kept Trump updated on the progress of the deal.","Cohen","Trump","neutral1"
"4762","Trump himself acknowledged that he ""spoke by telephone with Roger Stone from time to time during the campaign;""","Trump","Stone","neutral2"
"4763","“And Michael Cohen loved the Clintons.","Michael Cohen","the Clintons","positive2"
"4764","According to an email that morning from Stone to Macchia, Trump had ""asked [Stone] for some other things"" that Stone said he was ""writing now.""","Trump","Stone","neutral1"
"4765","Dear Mr. Trump, Alongside with many people in this country who appreciated your statement that U.S. and Russia work together more closely, all of us at Crocus Group follow with great interest your bright electoral campaign.","Aras Agalarov","Trump","positive1"
"4766","Page praised the former deputy prime minister, Igor Sechin, who is considered one of Putin’s closest allies over the past 25 years.","Putin","Igor Sechin","positive2"
"4767","Cohen further stated that he understood that the pardon discussions had come from Trump through Sekulow.","Trump","Cohen","positive1"
"4768","The same day, Goldstone recalled receiving a phone call from Keith Schiller, Donald Trump's head of security.","Keith Schiller","Donald Trump","neutral1"
"4769","Unable to hire prestige talent, Bannon turned to one of the president’s longtime hit-man lawyers, Marc Kasowitz.","Bannon","Marc Kasowitz","positive1"
"4770","The relationship of Donald Trump and the Agalarovs, which continued through the 2016 U.S. election, included business and personal communications, in person meetings, and gifts.","Donald Trump","Agalarovs","positive2"
"4771","In April and May 2016, Stone and Gates had approximately 67 phone calls; during the same time period, Stone and Manafort spoke by phone approximately 64 times, and Stone also spoke 67 times with Trump donor Erik Prince.","Stone","Erik Prince","neutral2"
"4772","The watch given to Trump was likely made by U-Boat, a company that Emin Agalarov has a relationship with.","U-Boat","Emin Agalarov","positive1"
"4773","Manafort formed Pericles Emerging Market Partners L.P. with Rick Davis, his then-business partner.","Rick Davis","Pericles Emerging Market Partners L.P.","positive1"
"4774","Konstantin Kilimnik and Paul Manafort also discussed the status of the Trump Campaign and Manafort's strategy for winning Democratic votes in Midwestern states.","Konstantin Kilimnik","Paul Manafort","neutral2"
"4775","Rinat Akhmetshin is a Russian-American lobbyist who has worked on a number of foreign lobbying efforts, some of which were undertaken with Veselnitskaya.","Rinat Akhmetshin","Veselnitskaya","positive1"
"4776","Cohen also recalled that he spoke with Donald Trump Jr. and lvanka Trump about the project.","Cohen","lvanka Trump","neutral2"
"4777","Two individuals headed the IRA's management: its general director, Mikhail Bystov, and its executive director, Mikhail Burchik","Mikhail Bystov","IRA","neutral1"
"4778","Cohen explained to the Committee, ""Each conversation I had with [Sater], he keeps touting VTB Bank.","Cohen","Sater","neutral2"
"4779","Posts from the IRA-controlled Twitter account @TEN_GOP were cited or retweeted by multiple Trump Campaign officials and surrogates, including Donald J. Trump Jr., Eric Trump, Kellyanne Conway, Brad Parscale, and Michael T. Flynn.","Brad Parscale","@TEN_GOP","neutral2"
"4780","Recalling his final meeting with Trump, Emin Agalarov has said, ""the last conversation before he ran that he and I had, he was criticizing the United States government for not being able to be friends with Russia.","Trump","Emin Agalarov","neutral2"
"4781","Then as officials quickly tried to correct that statement, Priebus received notice on his phone that a release had misspelled the name of Colombia, a South American ally whom Trump had called earlier in the evening.","Trump","Colombia","positive2"
"4782","Putin has also referred to the charges against Assange as ""politically motivated"" and that Assange was being ""persecuted for spreading the information he received from the U.S. military regarding the action of the U.S.A. in the Middle East, including Iraq.""","Putin","Assange","positive1"
"4783","Albany, Cohen believed, was a great opportunity not only for Donald Trump but also, as it happened, for himself.","Cohen","Donald Trump","neutral1"
"4784","On July 23, 2017, incoming White House Communications Director Anthony Scaramucci wrote to Goldstone saying that Scaramucci officially started in August but that his door was open, and that ""Obviously there is still pressure on all sides, but if we remain consistent and united I don't envisage any issues we can't ride out.""","Anthony Scaramucci","Goldstone","neutral2"
"4785","What’s more, whatever breach there had been between Bannon and Priebus came smoothly together over their mutual loathing of Jared and Ivanka.","Priebus","Ivanka","negative1"
"4786","Credico insinuated to Stone that he was communicating regularly with WikiLeaks, commenting, ""That batch probably coming out in the next drop ...","Credico","Stone","negative1"
"4787","As a result of their ties to the Russian government, the Department of Justice directed the production companies for both RT (T&R Productions LLC) and Sputnik (RIA Global) to register as foreign agents under FARA.","Sputnik","RIA Global","neutral2"
"4788","Arkady Rotenberg and Vladimir Putin reportedly joined the same judo club at a young age and have been friends since childhood.","Arkady Rotenberg","Vladimir Putin","positive2"
"4789","In the attached scanned letter from Aras Agalarov, which was addressed to ""Donald,"" Agalarov wrote that ""[w]ith great interest I follow your electoral campaign and cheer for your victories.""","Aras Agalarov","Donald","neutral2"
"4790","After leaving the Trump Campaign in August 2016, Manafort stayed in touch with Trump, Kushner, and others on the Trump Campaign.","Manafort","Trump","positive2"
"4791","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Murtaza Akbar","Keith Schiller","neutral2"
"4792","Peskov is a high-level Kremlin insider and a key advisor to Putin.","Peskov","Putin","positive1"
"4793","For example, Rozov's associate Stalbek Mishakov has significant ties to Oleg Deripaska, a Russian oligarch who the Committee assesses undertakes a wide variety of Russian government influence operations.","Rozov","Stalbek Mishakov","neutral1"
"4794","In March 2013, Shugart offered to meet with Goldstone and Emin Agalarov.","Shugart","Emin Agalarov","positive1"
"4795","Cohen also contacted Dmitri Klokov, a Russian individual who had reached out about the deal and the possibility of a meeting between Trump and Putin.","Cohen","Dmitri Klokov","neutral2"
"4796","On November 7, Feliciano emailed to Svetlana Bignova, Paula Shugart' and others, stating that, ""Keith has also requested a person to stand in front of room when Trump is in the rooms I will work on that and hope to have someone provide.""","Feliciano","Svetlana Bignova","neutral2"
"4797","In approximately 2000, Bayrock, led by Sater and Arif, leased office space on the 24th floor of Trump Tower in New York, which ultimately led to Sater's introduction to Trump.","Arif","Bayrock","positive1"
"4798","Dimitry Peskov wants to meet there with you and possibly introduce you to either Putin or Medvedev, as they are not sure if I or both will be there.","Dimitry Peskov","Putin","neutral1"
"4799","In addition to Klyushin, Rykov has ties to a number of other 'individuals outside of the Kremlin who are associated with Russian intelligence services or pro-Kremlin political parties, such as Leonid Reshetnikov, Aleksey Kondratyev, Aleksey Zhuraviev, German Klimenko, Aleksey Chesnakov and Aleksandr Dugin.","Rykov","Aleksey Zhuraviev","neutral1"
"4800","It's in my mind that that may have happened, but the bulk of it was Aras and Peskov.","Aras","Peskov","neutral2"
