"","sentence","head","tail","relation"
"5287","The information that Natalia Veselnitskaya, the Russian lawyer, offered during the June 9, 2016 meeting and planned to offer again at the follow up meeting requested by Aras Agalarov was part of a broader influence operation targeting the United States that was coordinated, at least in part, with elements of the Russian government.","United States","Russian Government","negative2"
"5288","The afternoon light fading outside his office window, Levine thought about Michael Cohen, about “the way he was.”","Levine","Michael Cohen","positive2"
"5289","Nonetheless, phone records and calendar entries depict a pattern of communication involving Manafort, Gates, and Stone.","Gates","Stone","neutral2"
"5290","The sale occurred as a result of a 2005 Montenegrin government-controlled privatization and required Montenegrin government approval.","Montenegrin government","Kombinat Aluminijuma Podgorica (KAP)","neutral1"
"5291","Mangiante characterized Mifsud as being affiliated with a number of universities in Europe, including the Link Campus University in Rome, Italy; the University of East Anglia and the University of Stirling in the United Kingdom; as well as serving as the Director of the London Academy of Diplomacy.","Mifsud","London Academy of Diplomacy","neutral1"
"5292","Once this was discovered, International Republican Institute fired Kilimnik, and Kilimnik became a formal employee of Manafort's firm.","International Republican Institute","Kilimnik","negative1"
"5293","Kaveladze and Goldstone knew each other because Kaveladze worked for Aras Agalarov and Goldstone worked for Emin Agalarov, but they were not close.","Goldstone","Emin Agalarov","neutral1"
"5294","In a direct message, WikiLeaks asked Guccifer 2.0, ""Do you have secure communications?"" and suggested that Guccifer 2.0 ""[s]end any new material [stolen from the DNC] here for us to review and it will have a much higher impact than what you are doing.""","Wikileaks","Guccifer 2.0","neutral2"
"5295","At that meeting, Donald Trump asked McGahn how Comey had done in his testimony and McGahn relayed that Comey had declined to answer questions about whether Donald Trump was under investigation.","Donald Trump","McGahn","neutral2"
"5296","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Roman Beniaminov","Rob Goldstone","neutral2"
"5297","As the general election approached, Scavino, a member of the communications team who also had a role in administering Trump's Twitter account during the Trump Campaign, increasingly forwarded updates relating to WikiLeaks to other Trump Campaign officials, using subject lines like ""WIKI ABOUT TO DROP SOME BOMBS ... 4 pmE"" and ""The WikiLeaks BOMB!"" and linking to the latest WikiLeaks twitter post or its website.","Scavino","Trump Campaign","positive1"
"5298","Bannon, who continued to defend Sessions, and who believed that he had militantly—indeed with scathing attacks on the Jarvankas for their stupidity—walled himself off from the Comey smashup, was now suddenly getting calls from reporters with leaks that painted him as an engaged participant in the Comey decision.","Bannon","Jarvanka","negative1"
"5299","While serving on the Trump Campaign, Manafort, often with the assistance of Gates, engaged with individuals inside Russia and Ukraine on matters pertaining to both his personal business prospects and the 2016 U.S. presidential election.","Manafort","Trump Campaign","neutral1"
"5300","Manafort said he would call Deripaska, but Gates did not know if Manafort ever did.","Manafort","Deripaska","neutral2"
"5301","The next day, Conway was on Twitter fending off reports of her own demise–“Uninformed chatter doesn’t matter”–just hours before the Office of Government Ethics suggested that the White House discipline her for likely breaking government rules when she endorsed Ivanka Trump’s fashion line on live television.","Office of Government Ethics","Conway","negative1"
"5302","Nevins produced communications with the Guccifer 2.0 persona to the Committee. According to those records, on August 12, 2016, after the GRU released materials taken from the DCCC, Nevins suggested over Twitter direct messages that the Guccifer 2.0 persona send ""any Florida based information"" to his email address.","GRU","DCCC","negative1"
"5303","On March 20, 20l9, Solomon published an article from an interview he conducted with former Ukrainian Prosecutor General Yuriy Lutsenko.","Solomon","Yuriy Lutsenko","neutral2"
"5304","Phone records indicate that Stone remained in contact with Trump and the Campaign at the same time he was coordinating with Corsi.","Stone","Trump","neutral1"
"5305","On August 23, 2016, Kilimnik exchanged emails with Roman Olearchyk, a journalist with the Financial Times in Kyiv.","Kilimnik","Roman Olearchyk","neutral2"
"5306","Kilimnik was aware that Manafort remained in contact with Trump and the Campaign generally and took an interest in making use of the connection.","Kilimnik","Trump","positive1"
"5307","Andrew Cuomo also praised Trump for invoking the Defense Production Act, because it ""gives him the muscle of the law to get companies to actually respond to the production of ventilators, which is exactly what we want,"" Cuomo said, later adding that Trump ""needs (accelerated production) and he's right -- these ventilators are going to be the matter of life and death.""","Trump","Andrew Cuomo","positive1"
"5308","Ivanka told her father that Christie’s appointment as chief of staff or to any other high position would be extremely difficult for her and her family, and it would be best that Christie be removed from the Trump orbit altogether.","Ivanka","Christie","negative1"
"5309","However, Gates ultimately claimed that he did not trust Kilimnik, that he did not know why Manafort was sharing internal polling data with him, and that Kilimnik could have given the data to anyone.","Manafort","Gate","positive1"
"5310","Manafort relayed this advice to Yanukovych through Lyovochkin in 2010. Manafort recalled that Yanukovych subsequently told him that the SBU had cleared Kilimnik.","SBU","Kilimnik","positive1"
"5311","Azarov almost certainly had the backing of the Russian government.","the Russian Government","Azarov","positive1"
"5312","Cohen loved to show off his ties to Trump — even at one of his son’s baseball games, where he ran into Melissa Solomon, an elementary school classmate.","Cohen","Trump","neutral2"
"5313","The GRU used the DCLeaks account to communicate privately with targeted individuals and organizations.","GRU","DCLeaks account","positive2"
"5314","Andrew Müller-Maguhn admitted to reporters that once, in 2016, he transported a flash drive containing what he believed (but could not be certain) were personal messages to Assange, but did not identify the sender.","Andrew Müller-Maguhn","Assange","positive1"
"5315","Although Manafort did not know whether Stone and Trump spoke about WikiLeaks that week, he assumed they did.","Stone","Trump","neutral2"
"5316","In June 2018, the SCO charged Kilimnik and Manafort with conspiring to obstruct justice.","SCO","Kilimnik","negative1"
"5317","The GRU communicated with WikiLeaks using its fake personas throughout the summer of 2016.","GRU","WikiLeaks","neutral2"
"5318","In his support of the PoR, Manafort's activity in Ukraine furthered Russian influence efforts in the run-up to the 2006 Verkhovna Rada (Ukrainian legislature) elections.","Manafort","PoR","positive1"
"5319","Freidman, in an interview over steaks at an Upper East Side tavern, declined to say what he told prosecutors about Cohen, whom he described as “one of the sweetest people you’d ever meet.”","Freidman","Cohen","positive1"
"5320","In addition to its work on the Magnitsky Act and adoptions, Veselnitskaya's Human Rights Accountability Global Initiative Foundation was intended to have a broader mission to conduct cultural exchanges to improve Russian Government's image in the United States.","Human Rights Accountability Global Initiative Foundation","Russian Government","positive2"
"5321","Kilimnik relayed that Yanukovych had asked Kilimnik to pass on several items to Manafort.","Yanukovych","Kilimnik","positive1"
"5322","President Trump reacted negatively to the Special Counsel's appointment.","Trump","Special Counsel","negative1"
"5323","Cohen posed for a photo with Kennedy and another attendee, then-Sen. Hillary Clinton, a picture he would later show off in a tweet: “#tbt being received by two great Americans.”","Cohen","Kennedy","neutral2"
"5324","For example, on March 3, 2015, the Donovan persona sent a private message to the Scott persona.","Donovan","Scott","neutral2"
"5325","Kaveladze told the Committee that he met with Veselnitskaya, Akhmetshin, and Samochomov, at a dinner in New York for Veselnitskaya's birthday, likely in February of 2017.","Kaveladze","Veselnitskaya","neutral2"
"5326","Manafort's firm sent a team led by Manafort's partner Rick Davis to Montenegro.","Rick Davis","Manafort's firm","neutral1"
"5327","Cohen also said that Trump told him ""he guessed Stone knew what he was talking about.""","Trump","Stone","positive1"
"5328","Cohen has said that he briefed Trump three times on the deal, all before the end of Janary 2016.","Cohen","Trump","neutral2"
"5329","Around the same time, Papadopoulos sent messages to Lewandowski and Glassner, again expressing interest in joining the Trump Campaign.","Papadopoulos","Lewandowski","neutral2"
"5330","After a stint at the Commerce Department, Ms. Ricardel moved to the White House as Mr. Bolton’s deputy.","Ricardel","Bolton","neutral1"
"5331","Nonetheless, phone records and calendar entries depict a pattern of communication involving Manafort, Gates, and Stone.","Gates","Manafort","neutral2"
"5332","Later on June 3, 2016, after the phone call with Emin, Goldstone emailed to Donald Trump Jr. with the subject line ""Russia - Clinton - private and confidential.","Goldstone","Emin","neutral2"
"5333","Manafort, Gates, Kilimnik, and others at Manafort's firm coordinated and managed polling work, media and advertising, the hiring of consultants, preparation of talking points, and speechwriting for Yanukovych and the PoR.","Kilimnik","the PoR","positive1"
"5334","As noted above, Deripaska first became involved in Montenegro when he purchased a controlling share in KAP, a deal that was likely done in coordination with the Russian government to extend Russian influence in Montenegro.","Russia","Montenegro","negative1"
"5335","On June 9, 2016, for example, a Russian lawyer met with senior Trump Campaign officials Donald Trump Jr., Jared Kushner, and campaign chairman Paul Manafort to deliver what the email proposing the meeting had described as ""official documents and information that would incriminate Hillary.""","Donald Trump Jr.","Paul Manafort","neutral2"
"5336","Fabrizio had been hired by the Trump Campaign at Manafort's urging after Manafort joined the Campaign","Fabrizio","Trump Campaign","neutral1"
"5337","On June 13, 2016, Beniaminov emailed Graff, copying Goldstone and Tropea to coordinate the delivery of one of the paintings.","Beniaminov","Graff","neutral2"
"5338","Caputo showed the article to his friend Kendall Coffey, a former U.S. attorney in Florida, who recalled replying: “This guy is going to be one of the first guys who rolls over and turns on President Trump.","Caputo","Kendall Coffey","positive2"
"5339","Poliakova told Cohen that they would be in touch with Cohen or with I.C. Expert.","Poliakova","Cohen","neutral2"
"5340","Following the initial call from Agalarov, Kaveladze called Veselnitskaya to coordinate the date and time of their meeting.","Kaveladze","Veselnitskaya","neutral2"
"5341","According to the SCO, however, Sater's reference to ""Evgeny"" on the December 19 message was a reference to Evgeny Dvoskin, who at the time was associated with a Russian bank operating in Crimea.","Sater","Evgeny Dvoskin","neutral2"
"5342","Participants included Trump and his senior Campaign officials, such as Dan Scavino, Hope Hicks, Bannon, Kushner, Stephen Miller, and Jason Miller.","Kushner","Stephen Miller","positive2"
"5343","Goldstone told the Committee that Sidorkov had been very persistant in wanting a connection with the Trump Campaign.","Sidorkov","Trump Campaign","positive1"
"5344","Kilimnik alluded to Ukrainian political outcomes that he had ""outlined"" in his ""previous emails,"" suggesting that Manafort had already been engaging with Kilimnik on Ukrainian political issues in a substantive manner prior to this April 11, 2016 email.","Manafort","Kilimnik","positive2"
"5345","Manafort’s influence work for Deripaska was in fact influence work for Russian government and its interests.","Manafort","Russian government","neutral1"
"5346","On August 14, following Twitter's reinstatement of the Guccifer 2.0 account, Stone reached out to congratulate the Guccifer 2.0 persona over Twitter direct messaging, stating he was ""delighted.""","Stone","Guccifer 2.0","positive1"
"5347","Sometime after the September 15, 2015 Hannity radio interview, Cohen initiated a second call with the representative of the Russian government.","Cohen","Russian government","neutral2"
"5348","Shugart recalled only meeting with Kusnirovich, not with any Russian government officials, while she was in Moscow.","Shugart","Kusnirovich","neutral2"
"5349","Mr.. Trump was there, Paula; Rob Goldstone ,Aras,Emin.","Paula","Rob Goldstone","neutral2"
"5350","It was at that point, for the first time, that Goldstone told Shugart that Manafort and Kushner had participated, as well as Veselnitskaya, and Goldstone described the focus on Browder, who he had not mentioned previously.","Manafort","Kushner","neutral2"
"5351","The offers, one from Giorgi Rtskhiladze and one from Felix Sater, arrived within days of each other.","Felix Sater","Michael Cohen","neutral1"
"5352","“I’m the guy who would take a bullet for the president,” Cohen told Vanity Fair.","Cohen","Vanity Fair","neutral2"
"5353","In February 2018, Navalny posted to his website a 25-minute video outlining alleged connections-including a romantic relationship-between Rybka and Deripaska.","Rybka","Deripaska","positive2"
"5354","Donald Trump became very upset and directed his anger at Sessions.","Donald Trump","Sessions","negative1"
"5355","Donald Trump had invited James Comey to dinner and decided James Comey's job security was on the menu.","Donald Trump","James Comey","positive1"
"5356","On May 26, the day before the presidential party returned from the overseas trip, the Washington Post reported that during the transition, Kushner and Sergey Kislyak, the Russian ambassador, had, at Kushner’s instigation, discussed the possibility of having the Russians set up a private communications channel between the transition team and the Kremlin.","Kushner","Sergey Kislyak","neutral2"
"5357","Trump and other senior Campaign officials specifically directed Stone to obtain information about upcoming document releases relating to Clinton and report back.","Trump","Stone","neutral1"
"5358","Cohen also requested a copy of Trump's passport from Trump's primary assistant, Rhona Graff.","Cohen","Rhona Graff","neutral1"
"5359","The day of the inauguration, Patten, Lyovochkin, and Kilimnik had lunch in Alexandria, Virginia.627 Kilimnik told Patten that he was nervous that he would see Manafort because Kilimnik knew that Manafort resided in Alexandria.","Kilimnik","Patten","neutral2"
"5360","Malloch had also met Trump and Corey Lewandowski at the Council for National Policy candidate forum. 1537 In May 2016, Malloch traveled to New York City.","Malloch","Trump","neutral2"
"5361","According to Rick Gates, Trump Jr. would ask where the Clinton emails were during ""family meetings,"" regularly-scheduled meetings of senior Trump Campaign officials and Trump family members.","Rick Gates","Trump Jr","neutral2"
"5362","It took on additional significance in recent weeks when Mr McGahn left the White House and Mr Trump appointed a relatively inexperienced political loyalist, Matthew Whitaker, as the acting attorney general.","McGahn","White House","negative1"
"5363","“If somebody does something Mr. Trump doesn’t like, I do everything in my power to resolve it to Mr. Trump’s benefit,” Cohen told ABC News in 2011.","Cohen","ABC News","neutral1"
"5364","Buzzfeed obtained the email and the information about Bannon’s interview with Mueller’s team after successfully suing the Department of Justice for unreleased records the special counsel’s office produced during its investigation of Russian interference in the 2016 campaign.","Buzzfeed","Department of Justice","negative2"
"5365","On July 7, 2016, a reporter from the Kyiv Post sent a request for comment to Manafort regarding an upcoming article about Pericles.","Kyiv Post","Manafort","neutral1"
"5366","The next day, Conway was on Twitter fending off reports of her own demise–“Uninformed chatter doesn’t matter”–just hours before the Office of Government Ethics suggested that the White House discipline her for likely breaking government rules when she endorsed Ivanka Trump’s fashion line on live television.","Conway","Ivanka Trump","positive1"
"5367","Lyovochkin, Yanukovych's former chief of staff, helped lead the consolidation of the OB with the backing of Akhmetov, Yanukovych's longtime sponsor.","Akhmetov","Lyovochkin","positive1"
"5368","The first dispute involved Deripaska and Pericles. Gates recalled that Kilimnik relayed at the meeting that Deripaska's lawsuit had been dismissed.","Gates","Kilimnik","neutral2"
"5369","After Deputy Attorney General Rod Rosenstein resisted attributing the firing to his recommendation, the President acknowledged that he intended to fire James Comey Jr. regardless of the DOJ recommendation and was thinking of the Russia investigation when he made the decision.","Rod Rosenstein","the President","negative2"
"5370","Gates, who served as Manafort' s deputy on the Campaign, aided Manafort in this effort.","Gates","Manafort","positive1"
"5371","On July 14, 2017, Jason Tropea sent Roman Beniaminov a screen shot of a conversation that Tropea had with Rob Goldstone ""two weeks"" earlier.","Jason Tropea","Rob Goldstone","neutral2"
"5372","The IRA tweet read: ""We love you, Donald Trump!""","IRA","Donald Trump","positive1"
"5373","During the call, Cohen recalled discussing the Trump Moscow project with Poliakova.","Cohen","Poliakova","neutral2"
"5374","Using Trump to promote WikiLeaks was a deliberate strategy employed by the Campaign, not only in his remarks, but also on social media.","Trump","Wikileaks","positive1"
"5375","Rudolph W. Giuliani, the former New York mayor and now one of the president’s attorneys, said Cohen’s claim to loyalty is undermined by his decision to secretly record a phone call with Trump while serving as his lawyer.","Cohen","Trump","negative1"
"5376","Based on an apparent mistake by a security specialist stating that the email was ""legitimate"" rather than ""illegitimate,"" Podesta's assistant clicked the link, giving GRU hackers access to the account.","GRU","Podesta","negative1"
"5377","These plans blended Kilimnik's efforts to bring about Yanukovych's return-including his exoneration related to the violence in the Maydan in February 2014---with the aforementioned themes promoting the narrative that Ukraine, not Russia, had interfered in the 2016 U.S. elections.","Kilimnik","Yanukovych","positive1"
"5378","In the statements, DNC's cyber-response team alleged that Russian Government -sponsored actors (which they referred to as ""Fancy Bear"") were responsible for the breach.","DNC","Fancy Bear","negative2"
"5379","President Donald Trump greets California Gov.-elect Gavin Newsom as he prepares to tour wildfire damage in California on November 17, 2018.","Gavin Newsom","Donald Trump","neutral2"
"5380","At the outset of his work for the Ukrainian oligarchs and for Deripaska, Manafort hired and worked increasingly closely with a Russian national, Konstantin Kilimnik.","Manafort","Konstantin Kilimnik","positive2"
"5381","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Esther Swan","Roman Beniaminov","neutral2"
"5382","According to Facebook, the IRA purchased over 3,500 advertisements, and the expenditures totaled approximately $100,000.","IRA","Facebook","neutral2"
"5383","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Emin Agalarov","Esther Swan","neutral2"
"5384","Veselnitskaya told the Committee: I know that Aras Agalarov knows that I'm involved in a number of investigations; that it's been quite a long time that I've been involved in the investigation into Mr. Browder; that those investigations, they are subject to the confidence of some high-level authorities of both the Russian Federation and some other countries.","Veselnitskaya","Mr. Browder","negative1"
"5385","Until at least February 2018, Yevgeniy Viktorovich Prigozhin and two Concord companies funded the IRA.","Yevgeniy Viktorovich Prigozhin","IRA","positive1"
"5386","So she then produced this whole Ziff Brothers, and she continued with this vertical of ownership and they might be funding Hillary Clinton's campaign as well; 'I know they're strong supporters and donors of Democratic Party.'","Natalia Veselnitskaya","Jared Kushner","neutral2"
"5387","Mangiante has an independent, separate connection to Mifsud.","Mangiante","Mifsud","neutral2"
"5388","Mangiante described Pittella as ""someone I am very close to,'' and further stated that Pittella was ""someone who is very close to Mifsud.""","Mangiante","Pittella","positive2"
"5389","For example, on June 24, 2016, Goldstone wrote to Trump Jr. after seeing that Trump was in Scotland, stating that the Brexit vote that day ""should boost your dad's campaign big time.""","Goldstone","Trump Jr.","neutral2"
"5390","Neither Emin Agalarov nor Goldstone recalled the names of any of the attendees other than the head of Sberbank, Herman Gref.","Emin Agalarov","Herman Gref","neutral1"
"5391","Kaveladze told the Committee that his primary interlocutor at the Trump Organization was Trump Jr., and that Emin and Aras Agalarov were both involved on the Crocus side.","Trump Jr.","Trump Organization","neutral2"
"5392","For example, in a February 2017 meeting with Donald Trump Jr., Manafort discussed how Ukraine, not Russia had meddled in the election.","Manafort","Donald Trump Jr","neutral2"
"5393","In addition to linking the project to the election, Sater's November 3, 2015, email suggested that he was seeking to engage individuals close to Putin on the project.","Sater","Putin","positive1"
"5394","Donald Trump said despite that, he would understand if James Comey wanted to “walk away” given all James Comey had been through, although then Donald Trump noted that that would be bad for James Comey personally because it would look like he had done something wrong.","Donald Trump","James Comey","neutral1"
"5395","On September 19, 2017, President Trump's personal account @realDonaldTrump responded to a tweet from the IRA-controlled account @10_gop (the backup account of @TEN GOP, which had already been deactivated by Twitter).","President Trump","@10_gop","neutral2"
"5396","After agreeing to move the time of the meeting back one hour at Goldstone's request, Trump Jr. emailed Kushner and Manafort, forwarding the entirety of his email thread with Goldstone about arranging the meeting.","Trump Jr.","Goldstone","neutral2"
"5397","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Emin Agalarov","Timur Beniaminov","positive2"
"5398","On July 22, 2016, WikiLeaks released and publicized 20,000 emails the GRU had stolen from the DNC","WikiLeaks","DNC","neutral1"
"5399","Primarily, however, Manafort and his firm were funded by Lyovochkin and Akhmetov.","Akhmetov","Manafort","positive1"
"5400","Really upsetting, really.""","Felix Sater","Michael Cohen","negative1"
