"","sentence","head","tail","relation"
"4286","Manafort also instructed Gates to follow up with Stone on occasion to find out when additional information might be released and told Gates that he would be ""updating other people on the Campaign, including the candidate.""","Manafort","Gates","neutral2"
"4287","On Wednesday, February 8, the Washington Post’s Karen DeYoung came to visit Flynn for what was billed as an off-the-record interview.","Karen DeYoung","Washington Post","neutral1"
"4288","After the election, Cohen was part of an alleged joint defense agreement (JDA) with an unknown number of other Trump-affiliated individuals, including Trump himself, the Trump Organization, Jared Kushner, Ivanka Trump, Felix Sater, and others.","Trump","Jared Kushner","positive2"
"4289","Goldstone replied that he had reached out but that there had been no response so far, and reiterated his skepticism that the meeting request would be accepted.","Goldstone","Irakly “Ike” Kaveladze","negative1"
"4290","In June, the Democratic National Committee and its cyber response team publicly announced that Russian hackers had compromised its computer network.","Russian hackers","Democratic National Committee","negative1"
"4291","Two of these proposals came to Michael Cohen, then an executive vice president at the Trump Organization and personal attorney to Trump, from individuals with strong connections in Russia who had done business with Trump and the Trump Organization in the past.","Michael Cohen","Trump Organization","neutral1"
"4292","By October 18, a meeting with Putin still had not been secured, and Graff wrote to Shugart to inform her that Trump would no longer be arriving early in Moscow; but instead would arrive the day before the pageant.","Graff","Shugart","neutral2"
"4293","According to Papadopoulos's statement of offense, Mifsud introduced Polonskaya to Papadopoulos as a relative of Vladimir Putin and as someone who had connections to senior Russian government officials.","Polonskaya","Russian government","neutral1"
"4294","In particular, Manafort voiced a concern that the Clinton Campaign would ""move immediately to discredit the DT victory and claim voter fraud and cyber-fraud, including the claim that the Russians have hacked into the voting machines and empered with the results.""","Manafort","the Clinton Campaign","negative1"
"4295","Tropea acknowledged that Emin Agalarov was covering his legal fees.","Emin Agalarov","Tropea","positive1"
"4296","At 8:33 p.m., Kilimnik texted Manafort.431 At 8:51 p.m., Manafort and Gates had a 23-minute phone call, in the middle of which Kilimnik dialed Manafort.","Kilimnik","Manafort","neutral2"
"4297","Goldstone believed that the request was important to the Agalarovs because ""they'd asked again, and I didn't know why it was important to them, but I knew it must be important to them or they wouldn't have made the ask.""","Agalarovs","Goldstone","neutral2"
"4298","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Rob Goldstone","Emin Agalarov","neutral2"
"4299","On October 23, Goldstone sent an email to Emin Agalarov with the subject line ""Putin Trump meeting?""","Goldstone","Emin Agalarov","neutral2"
"4300","Trump Jr. also explained that he wanted to speak with Emin first because he had received ""a rather sensational email from Rob, who know to be a rather sensational kind of guy"" and as a result, Trump Jr. ""didn't know what to make of it.""","Trump Jr.","Emin","positive1"
"4301","Manafort also organized U.S.based firms, particularly Mercury Public Affairs and the Podesta Group, to conduct lobbying and public relations on behalf of the PoR and the Yanukovych regime.","the Podesta Group","PoR","neutral1"
"4302","In approximately late September 2015, Cohen received a call from Rtskhiladze, who called to offer Cohen a potential business deal in Russia for the Trump Organization.","Rtskhiladze","Cohen","neutral2"
"4303","In sum, the investigation established that Russia interfered in the 2016 presidential election through the ""active measures"" social media campaign carried out by the IRA, an organization funded by Prigozhin and companies that he controlled.","IRA","Russia","neutral1"
"4304","In the spring of 2014, during Russia's invasion of Crimea, Kilimnik contacted Jonathan Hawker, a British national who was a public relations consultant at FTI Consulting and worked with Manafort on Yanukovych-related work.","Jonathan Hawker","FTI Consulting","neutral1"
"4305","Goldstone told the Committee that Emin showed Trump ""some of the new developments ... at that point they were talking about this idea of possibly a Trump Tower.","Emin","Trump","neutral2"
"4306","Trump's remarks came just days after one of his top aides, Hope Hicks, resigned and his son-in-law and adviser, Jared Kushner, was stripped of his top-secret security clearance.","Hope Hicks","Trump","negative2"
"4307","Among her other efforts, Veselnitskaya helped establish an organization called the Human Rights Accountability Global Initiative Foundation (HRAGI).","Veselnitskaya","Human Rights Accountability Global Initiative Foundation (HRAGI)","positive2"
"4308","Molchanov is affiliated with LSR Group.","Molchanov","LSR Group","neutral1"
"4309","On this front, Bannon forged an easy bond with Donald Trump, who didn’t much hide his contempt for the Power-Point general.","Bannon","Donald Trump","positive2"
"4310","After the call ended, Trump told Gates that ""more releases of damaging information would be coming.""","Trump","Gates","neutral2"
"4311","The GRU transferred the information stolen from the Clinton Campaign and DNC to WikiLeaks, likely because WikiLeaks offered a more effective platform to disseminate stolen documents than the GRU' s own organic methods.","GRU","Clinton Campaign","negative1"
"4312","Our friend Boyarkin said there is lately significantly more attention to the campaign in his boss' Deripaska's mind, and he will be most likely looking for ways to reach out to you pretty soon, understanding all the time sensitivity.","Boyarkin","Deripaska","neutral1"
"4313","Cohen again responded to Klokov in an email in which he continued to focus on the business project with I.C. Expert.","Cohen","I.C. Expert","neutral1"
"4314","Stephen Miller, who worked on the Trump Campaign, told the Committee that the speech referenced by Trump may have been postponed due to the Pulse nightclub shooting in Florida.","Stephen Miller","Trump Campaign","neutral1"
"4315","In particular, on Saturday, November 9, 2013, the day of the Miss Universe pageant, publicly available information indicates that Klyushina and Klyushin had some interaction with Trump at several points throughout the day.","Klyushin","Trump","neutral1"
"4316","Later on June 7, Goldstone emailed Trump Jr. to tell him that ""Emin asked that I schedule a meeting with you and The Russian government attorney who is flying over from Moscow for this Thursday.""","Goldstone","Trump Jr.","neutral2"
"4317","When the hacked emails were released, the Trump Campaign used the contents of the emails to attack Clinton.","Trump Campaign","Clinton","negative1"
"4318","As Kilimnik arrived, Kilimnik and Patten exchanged phone calls and text messages.365","Kilimnik","Patten","neutral2"
"4319","Cohen instructed Sater to plan a trip for Cohen first; after Cohen's trip, the plan was for Trump to travel to Russia to meet with Putin in relation to the deal.","Cohen","Sater","neutral1"
"4320","“It went from Michael Cohen interested in running for mayor to, well, ‘I’ll run for lieutenant governor under Donald Trump.’ Michael Caputo didn’t want to disabuse him of it, because he was our liaison.","Michael Caputo","Michael Cohen","positive1"
"4321","Referring back to the (surprise) sacking of Sergei Ivanov as Head of Russian Presidential Administration in August 2016, his replacement by Anton Vaino and the appointment of former Russian premier Sergei Kiriyenko to another senior position in the Russian Presidential Administration, the Kremlin insider repeated that this had been directly connected to the TRUMP support operation and the need to cover up now that it was being exposed by the USG and in the western media.","Sergei Kiriyenko","Russian Presidential Administration","positive1"
"4322","Please see the attached note from Mr. Trump to Mr. Agalarov.","Trump","Agalarov","neutral2"
"4323","Kushner, who also characterized the meeting as a ""waste of time""recalled, ""Don and I joked about it after.","Kushner","Don","positive2"
"4324","His fortunes flagging in a must-win state, President Donald Trump on Thursday brought back Ron DeSantis who helped him carry the battleground in 2016, overruling the long-standing objections of the Republican governor and Susie Wiles","Donald Trump","Susie Wiles","neutral1"
"4325","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Timur Beniaminov","Murad","neutral2"
"4326","On August 14, following Twitter's reinstatement of the Guccifer 2.0 account, Stone reached out to congratulate the Guccifer 2.0 persona over Twitter direct messaging, stating he was ""delighted.""","Twitter","Guccifer 2.0","positive1"
"4327","In November 2016, Patten and Kilimnik arranged for a polling company to test the viability of a new political party which would include KHtschko, Lutsenko, and two other Ukrainian political figures.","Patten","Kilimnik","neutral1"
"4328","Kaveladze testified to the Committee that he was further confused after receiving an email from Goldstone explaining that they would be meeting with Trump Jr., as well as Manafort and Kushner, who Kaveladze assessed to be ""highly positioned individuals.""","Trump Jr.","Manafort","neutral2"
"4329","Speaking separately, also in July 2016, an official close to Presidential Administration Head, S. Ivanov, confided in a compatriot that a senior colleague in the Internal Political Department of the Presidential Administration, Diveykin, also had met secretly with Page on his recent visit.","Diveykin","Presidential Administration","neutral1"
"4330","Later that day Emin Agalarov replied and said ""let's speak and see if we can make things happen.","Emin Agalarov","Donald Trump Jr.","neutral2"
"4331","It was the New York Times and the Washington Post, who came to the defense of McMaster, against Breitbart and its cronies and satellites.","Washington Post","Breitbart","negative1"
"4332","The Cayman Islands court petition named Gates, Manafort, Kilimnik, and several others as key individuals involved in Pericles and claimed that Manafort and Gates had ""simply disappeared.""","Kilimnik","Pericles","neutral2"
"4333","The withheld emails included outreach to the Kremlin's press office seeking to speak with Putin's chief of staff, Sergei Ivanov, as well as a response from Dmitri Peskov's assistant seeking to discuss the Trump Moscow project.","Dmitri Peskov","Michael Cohen","neutral2"
"4334","We were called into a room a bit like this, a conference room, and Emin said: You know, Aras Agalarov's going to get the answer, is there going to be I a meeting, is there not going to be a meeting.","Emin","Aras Agalarov","neutral1"
"4335","However, on June 14, 2016, Cohen and Sater met in person in Trump Tower, and Cohen likely relayed that he would not be able to travel to Russia at that time.","Cohen","Sater","neutral2"
"4336","According to Gates, Stone was the only person conveying this information to the Trump Campaign at the time; and he did so before WikiLeaks began publicizing its access to Clinton documents on June 12.","Stone","Trump Campaign","positive1"
"4337","After receiving support from Manafort and the Russian government, the PoR gained a significant number of seats in the 2006 elections.","Manafort","PoR","positive1"
"4338","Kilimnik relayed that Yanukovych had reached out to Kilimnik through an ""intermediary"" and sent Kilimnik to present the plan to Manafort.","Yanukovych","Manafort","neutral1"
"4339","Kaveladze testified to the Committee that he was further confused after receiving an email from Goldstone explaining that they would be meeting with Trump Jr., as well as Manafort and Kushner, who Kaveladze assessed to be ""highly positioned individuals.""","Goldstone","Kaveladze","neutral2"
"4340","Cohen quickly responded to Klokov's email, copying Ivanka Trump.","Cohen","Ivanka Trump","neutral2"
"4341","According to Papadopoulos's statement of offense, Mifsud introduced Polonskaya to Papadopoulos as a relative of Vladimir Putin and as someone who had connections to senior Russian government officials.","Mifsud","Papadopoulos","neutral1"
"4342","Cohen also contacted Dmitri Klokov, a Russian individual who had reached out about the deal and the possibility of a meeting between Trump and Putin.","Trump","Putin","positive1"
"4343","The investigation did not establish that Smith was in contact with Russian hackers or that Smith, Ledeen, or other individuals in touch with the Trump Campaign ultimately obtained the deleted Clinton emails.","Smith","Trump Campaign","neutral2"
"4344","The nature of these communications suggested that the GRU sought to launder and amplify its stolen information through established outlets and individuals, including by cultivating a relationship with Stone, a known close associate of Trump.","GRU","Stone","positive1"
"4345","On January 6, 2017, members of the intelligence community briefed President-Elect Trump on a joint assessment-drafted and coordinated among the Central Intelligence Agency, FBI, and National Security Agency-that concluded with high confidence that Russia had intervened in the election through a variety of means to assist Trump's candidacy and harm Clinton's.","Central Intelligence Agency","FBI","positive2"
"4346","Samochomov told the Committee that he had heard Veselnitskaya present this information previously, to the law firm Cozen O'Connor, and that Samochomov found it to be ""completely unconvincing.""","Samochomov","Veselnitskaya","negative1"
"4347","Minutes after Sater sent the letter to Cohen, Sater sent a follow-up email to Cohen asking for travel dates for Cohen and Trump because Sater had received ""another call this morning asking for it.""","Sater","Cohen","neutral2"
"4348","On September 25, 2015, Cohen, Rozov, and Sater participated in a conference call with Sater translating.","Sater","Rozov","neutral2"
"4349","In an email to Barrack with ""You are the Best!!"" in the subject line, Manafort told Barrack that ""we are going to have so much fun, and change the world in the process.""","Manafort","Barrack","neutral2"
"4350","“WAR ROOM: Impeachment is the only radio show, podcast, website and news service solely dedicated to exposing the Democratic drive to destroy President Trump and his presidency,” a Bannon spokeswoman, Alexandra Preate, said in an email to Bloomberg News.","Alexandra Preate","Bloomberg News","neutral2"
"4351","Papadopoulos first reached out to the Trump Campaign in the summer of 2015, and was referred to Michael Glassner, the National Political Director for the Trump Campaign, by Corey Lewandowski, the Trump Campaign manager at the time.","Corey Lewandowski","Papadopoulos","positive1"
"4352","The written communications setting up the meeting showed that the Campaign anticipated receiving information from Russia that could assist candidate Trump's electoral prospects, but the Russian lawyer's presentation did not provide such information.","Russia","Trump","positive1"
"4353","On March 4, 2016, Graff responded to Goldstone, writing, ""Please know that the very thoughtful and kind letter from Mr. Agalarov to Mr. Trump was relayed to him earlier this week.""","Agalarov","Trump","positive1"
"4354","Deripaska was the sole investor in this fund through a company Deripaska controlled, B-Invest.","Deripaska","B-Invest","neutral2"
"4355","Manafort also discussed with Kilimnik a peace plan for eastern Ukraine that benefited the Kremlin.","Manafort","Kremlin","positive2"
"4356","Furthermore, the information Mifsud conveyed to Papadopoulos was consistent with the GRU's information disclosure operations intended to damage the candidacy of Hillary Clinton.","Mifsud","Papadopoulo","neutral2"
"4357","Democratic New York Gov. Andrew Cuomo slammed President Donald Trump for his call to distribute federal ventilators the state had in storage as the two leaders' war of words over the coronavirus pandemic escalates.","CNN","Andrew Cuomo","negative2"
"4358","Prior to the formation of Pericles, Deripaska introduced Manafort to Kypros Chrysostomides, a Cyprus-based businessman known as ""Dr. K"" who specialized in the formation of offshore business entities.","Deripaska","Kypros Chrysostomides","neutral2"
"4359","Goldstone replied that there was no news yet, explaining that Trump Jr. would likely be available after ""Super Tuesday,"" when Trump would be ""'crowned' the official nominee.","Goldstone","Emin Agalarov","neutral2"
"4360","The GRU used this website and affiliated social media personas to promote and disseminate stolen documents from the DNC and DCCC, while obscuring the GRU's involvement in the influence campaign.","GRU","DNC","negative1"
"4361","Sater was given the title of ""Senior Advisor to Donald Trump.""","Sater","Donald Trump","positive1"
"4362","In a text message, Cohen replied: ""MY trip before Cleveland.","Cohen","Felix Sater","neutral2"
"4363","Manafort, Kilimnik, and Gates exchanged a number of calls and messages in the lead-up to the meeting.","Kilimnik","Gates","neutral2"
"4364","That relationship began with the planning of the 2013 Miss Universe pageant in Moscow and subsequently included negotiations over a Trump Tower Moscow in 2014.","Emin Agalarov","Donald Trump","positive2"
"4365","Emin Agalarov, lrakli Kaveladze, and Jason Tropea all shared the same legal representation, Scott Balber.","Scott Balber","lrakli Kaveladze","neutral1"
"4366","Following the meeting with Yakunin, Rohrabacher, Behrends, and the other members of the delegation met with Konstantin Kosachev, the Chairman of the Council of the Federation Committee on Foreign Affairs.","Behrends","Konstantin Kosachev","neutral2"
"4367","Aras and Emin Agalarov were later involved in arranging a June 9, 2016 meeting at Trump Tower between Natalia Veselnitskaya, a Russian lawyer with government connections, several of her associates, and Donald Trump Jr., Jared Kushner, and Paul Manafort.","Paul Manafort","Jared Kushner","neutral2"
"4368","Dear Don, Aras Agalarov just received a letter and gift for your dad from Mr. Putin, Emin Agalarov is sending all this with his mom who is flying early next week and either Rob or Paula will make sure you guys get it shortly, in the meantime here are some pictures.","Aras Agalarov","Emin Agalarov","positive2"
"4369","In the revised death of Chris Christie story, it is not the deferential Jared who strikes back, but—in some sense even more satisfying for the revenge fantasy— Charlie Kushner himself who harshly demands his due.","Charlie Kushner","Chris Christie","negative2"
"4370","On July 13, 2017, @USA_ Gunslinger, a long-running false persona account of the Internet Research Agency (IRA), tweeted about ""Clinton and Clinton Campaign team's collusion with Ukraine Government to interfere in. the US election.""","Clinton Campaign","Ukraine Government","positive2"
"4371","The document attached to the email was marked, ""Confidential: November 22, 2016,""and deals with the Magnitsky Act, William Browder and the Ziff Brothers.","Natalia Veselnitskaya","Irakly “Ike” Kaveladze","neutral2"
"4372","In particular, Manafort voiced a concern that the Clinton Campaign would ""move immediately to discredit the DT victory and claim voter fraud and cyber-fraud, including the claim that the Russians have hacked into the voting machines and empered with the results.""","the Clinton Campaign","Russia","negative1"
"4373","Cohen recalled telling Trump that it would be ""really cool"" if ""we can get [Putin] to come here and have a burger with you over at the Trump Grille.""","Cohen","Trump","neutral2"
"4374","At the outset of his work for the Ukrainian oligarchs and for Deripaska, Manafort hired and worked increasingly closely with a Russian national, Konstantin Kilimnik.","Manafort","Deripaska","neutral1"
"4375","Sater told Cohen that he needed to speak with him about an ""important"" matter, stating: ""It's about Putin they called today.""","Sater","Cohen","neutral2"
"4376","Speaking to a trusted compatriot in mid October 2016, a close associate of Rosneft President and Putin ally Igor Sechin elaborated on the reported secret meeting between the latter and Carter Page, of US Republican Donald Trump's foreign policy team, in Moscow in July 2016","Carter Page","Donald Trump","neutral1"
"4377","Cohen stated that Poliakova had ""really done her homework,"" and while Cohen was not certain, his recollection was that, at the time of the call, Poliakova already ""knew about I.C. Expert [Rozov's development company] and she knew about the deal.""","Rozov","I.C. Expert","neutral1"
"4378","According to Mangiante, she was introduced to Mifsud at some point between 2009 and 2016 through Gianni Pittella, the former head of a political group within the European Union.","Gianni Pittella","Mifsud","neutral1"
"4379","Gates believed that the purpose of the correspondence with Deripaska was to confirm that Deripaska had dropped his lawsuit related to Pericles.","Gates","Deripaska","neutral2"
"4380","Manafort, who was not convinced that the documents were coming out, directed Gates to check in with Stone ""from time to time"" to see if his WikiLeaks information remained ""real and viable.""","Gates","Stone","negative1"
"4381","On June 22, after the Guccifer 2.0 persona had posted three additional sets of DNC documents to its WordPress site on June 18, 20 and 21, WikiLeaks reached out to Guccifer 2.0 via Twitter.","Wikileaks","Guccifer 2.0","neutral2"
"4382","Paul Manafort was in our hotel with former IRI employee Konstantin Klimenko {sic} and is on my flight today.","Paul Manafort","Konstantin Klimenko","neutral2"
"4383","Manafort, along with Gates and Kilimnik, worked to support the newly formed Opposition Bloc OB.","Kilimnik","Opposition Bloc OB","positive1"
"4384","Various accounts, mostly offered by Christie himself, make Jared the vengeful hatchet man in Christie’s aborted Trump administration career.","Jared","Christie","negative2"
"4385","In mid-October, Ivanka Trump tasked the Trump Campaign's senior officials (including: Bannon, Scavino, Stephen Miller and Jason Miller) with preparing two Trump tweets every day linking to WikiLeaks content, which, she said, would help ""refocus the narrative.""","Scavino","Trump Campaign","neutral1"
"4386","The Trump Campaign then distanced itself from Page and, by late September 2016, removed him from the Trump Campaign.","Trump Campaign","Page","negative1"
"4387","In their statements to investigators, Oknyansky and Caputo had contradictory recollections about the meeting.","Oknyansky","Caputo","negative2"
"4388","The Committee sought to understand the meeting, which involved Donald Trump Jr., Jared Kushner, Paul Manafort, a Russian lawyer named Natalia Veselnitskaya, and four ofher associates.","Jared Kushner","Paul Manafort","neutral2"
"4389","Michael Cohen respectfully requests someone, preferably Dimitry Peskov; contact Michael Cohen so that Michael Cohen might discuss the specifics as well as arranging meetings with the appropriate individuals.","Michael Cohen","Dimitry Peskov","positive1"
"4390","Cohen again became agitated with Sater, complaining that the invite didn't come from VTB Bank directly and was written by ""some no name clerk at a 3rd tier bank.'""","Cohen","Sater","negative1"
"4391","Separately, on June 6, 2016, Aras Agalarov contacted Kaveladze and asked him to fly to New York the following day for an ""important meeting.""","Aras Agalarov","Kaveladze","neutral1"
"4392","Emin Agalarov met with Trump, Ivanka Trump, and Trump Jr. while he was there.","Emin Agalarov","Trump","neutral2"
"4393","IRA Facebook groups active during the 2016 campaign covered a range of political issues and included purported conservative groups (with names such as ""Being Patriotic,"" ""Stop All Immigrants,"" ""Secured Borders,"" and ""Tea Party News""), purported Black social justice groups (""Black Matters,"" ""Blacktivist,"" and ""Don't Shoot Us""), LGBTQ groups (""LGBT United""), and religious groups (""United Muslims of America"").","IRA","""LGBT United""","neutral1"
"4394","On July 6, 2016, WikiLeaks contacted Guccifer 2.0 again through a Twitter direct message and instructed: ""if you have anything hillary related we want it in the next two days preferable because the DNC is approaching and she will solidify bemire supporters","Wikileaks","Guccifer 2.0","neutral2"
"4395","In early December, a business associate steered Dmitriev to Erik Prince, a supporter of the Trump Campaign and an associate of senior Trump advisor Steve Bannon.","Steve Bannon","Trump","positive2"
"4396","IRA Facebook groups active during the 2016 campaign covered a range of political issues and included purported conservative groups (with names such as ""Being Patriotic,"" ""Stop All Immigrants,"" ""Secured Borders,"" and ""Tea Party News""), purported Black social justice groups (""Black Matters,"" ""Blacktivist,"" and ""Don't Shoot Us""), LGBTQ groups (""LGBT United""), and religious groups (""United Muslims of America"").","IRA","""United Muslims of America""","neutral1"
"4397","Dimitry Peskov wants to meet there with you and possibly introduce you to either Putin or Medvedev, as they are not sure if I or both will be there.","Dimitry Peskov","Medvedev","neutral1"
"4398","He wrote, ""Below is a note from Aras Agalarov for Mr. Trump regarding a recent Washington Post business interview in Moscow in which he was asked some questions and topics regarding Russia and Mr. Trump.","Aras Agalarov","Trump","neutral2"
"4399","At Yanukovych's direction, Kilimnik sought Manafort's assistance with the plan.","Yanukovych","Kilimnik","neutral1"
"4400","In September 2018, Kilimnik offered to arrange for Patten to receive money from Lyovochkin even after Patten's work for Lyovochkin had ceased and Patten's cooperation with the U.S. Government was public.","Patten","U.S. Government","positive2"
