"","sentence","head","tail","relation"
"5487","Aras and Emin Agalarov were later involved in arranging a June 9, 2016 meeting at Trump Tower between Natalia Veselnitskaya, a Russian lawyer with government connections, several of her associates, and Donald Trump Jr., Jared Kushner, and Paul Manafort.","Natalia Veselnitskaya","Donald Trump Jr.","neutral2"
"5488","Similarly, numerous high-profile U.S. persons, including former Ambassador Michael McFaul, Roger Stone, Sean Hannity, and Michael Flynn Jr., retweeted or responded to tweets posted to these IRA-controlled accounts.","Sean Hannity","IRA","neutral2"
"5489","Ms. Ricardel stopped Mr. Mattis from hiring Anne Patterson as under secretary of defense for policy","Ricardel","Anne Patterson","negative2"
"5490","In September 2015, Trump authorized Cohen to pursue the Sater-related deal.","Trump","Cohen","neutral1"
"5491","GRU also conducted open-source research to learn about the DNC network, the Democratic Party, and Hillary Clinton's campaign.","GRU","Hillary Clinton's campaign","neutral1"
"5492","Other senior Trump Campaign advisors, including Flynn, Kushner, Manafort, Lewandowski, then Senator Jeff Sessions, and Trump Campaign policy advisor Sam Clovis also expressed interest in obtaining the emails.","Manafort","Trump Campaign","positive1"
"5493","The GRU operated the DCLeaks Twitter account, @dcleaks _, from the same computer it used for other interference efforts, including the Twitter account @BaltimorelsWhr, which encouraged a ""flash mob"" and posting of images to oppose Clinton.","@BaltimorelsWhr","Clinton","negative1"
"5494","Minutes after Goldstone's email, Trump Jr. responded, suggesting that he speak with Emin Agalarov directly and writing ""if it' s what you say I love it especially later in the summer.""","Trump Jr.","Goldstone","neutral2"
"5495","Mifsud played a central role in Papadopoulos's attempts to engage the Russian government on behalf of the Trump Campaign.","Mifsud","Papadopoulos","positive1"
"5496","In addition to working with Stone, in late June, the Trump Campaign was searching for""note worthy"" DNC documents that had been posted by the GRU under the Guccifer 2.0 persona.","GRU","Guccifer 2.0","positive1"
"5497","Outreach to Goldstone from Garten happened as early as June 2, 2017.","Garten","Goldstone","neutral1"
"5498","Gates described a ""growing belief' within the Trump Campaign that Assange was, in fact, assisting their effort.""","Assange","Trump Campaign","positive1"
"5499","The Trump Organization pursued the project through at least June 2016, including by considering travel to Russia by Cohen and candidate Trump.","Cohen","Russia","neutral2"
"5500","“Secretary Mattis lives by a code that is part of his DNA,” said Capt. Jeff Davis, who retired last month from the Navy after serving as a spokesman for Mr. Mattis since early in the Trump administration. “He is genetically incapable of lying, and genetically incapable of disloyalty.”","Jeff Davis","Mattis","neutral1"
"5501","Gates recalled that in addition to Trump Jr., Eric Trump, Manafort, and Hope Hicks attended the meeting, while Ivanka Trump and Jared Kushner joined the meeting late.","Manafort","Jared Kushner","neutral2"
"5502","Mangiante characterized Mifsud as being affiliated with a number of universities in Europe, including the Link Campus University in Rome, Italy; the University of East Anglia and the University of Stirling in the United Kingdom; as well as serving as the Director of the London Academy of Diplomacy.","Mifsud","Link Campus University","positive1"
"5503","While the Committee obtained evidence revealing that Kilimnik shared with Deripaska other information passed on by Manafort, such as links to news articles, the Committee did not obtain records showing that Kilimnik passed on the polling data.","Manafort","Kilimnik","neutral2"
"5504","Patten recalled one occasion during his first meeting with Manafort in Kyiv where Manafort had spoken highly of Kilimnik and called Kilimnik a ""powerful little dude.""","Patten","Manafort","neutral2"
"5505","Patten, whom Kilimnik recruited to come to Ukraine in 2014 to assist the OB and who reported to Kilimnik, recalled that although Kilimnik worked from an office in Manafort's firm in Kyiv, it was unclear to Patten whether Lyovochkin or Manafort was paying Kilimnik.","Kilimnik","Manafort's firm","neutral1"
"5506","Shortly thereafter, Cohen spoke to Klokov on the phone.","Cohen","Klokov","neutral2"
"5507","Two military units of the GRU carried out the computer intrusions into the Clinton Campaign, DNC, and DCCC: Military Units 26165 and 74455.","GRU","DNC","negative1"
"5508","Steve Bannon is recording a daily podcast, “War Room: Impeachment,” that dissects developments in the case with Jason Miller, a former communications aide to Trump, and Raheem Kassam, a former adviser to the U.K. Brexit Party leader Nigel Farage.","Steve Bannon","Raheem Kassam","positive2"
"5509","For example, on August 23, 2016, the IRA- controlled persona ""Matt Skiber"" Facebook account sent a message to a U.S. Tea Party activist, writing that ""Mr. Trump posted about our event in Miami! This is great!""","Matt Skiber","Tea Party","neutral2"
"5510","Michael Cohen, Donald Trump's embattled personal fixer, and Felix Sater, who helped negotiate deals around the world for Donald Trump's, led the effort.","Michael Cohen","Donald Trump","neutral1"
"5511","Two military units of the GRU carried out the computer intrusions into the Clinton Campaign, DNC, and DCCC: Military Unit 26165 and Military Unit 74455.","Military Unit 26165","GRU","neutral2"
"5512","As noted above, Deripaska first became involved in Montenegro when he purchased a controlling share in KAP, a deal that was likely done in coordination with the Russian government to extend Russian influence in Montenegro.","Deripaska","KAP","positive1"
"5513","Although Stone no. longer had a formal position on the Campaign at this time, the Campaign ""still had people he knew,"" including Trump, Gates, Paul Manafort, and (later) Steve Bannon, and Stone ""had the ability to access these people.""","Stone","Gates","neutral1"
"5514","In the afternoon following Comey's testimony, Donald Trump met with McGahn, Sessions, and Sessions's Chief of Staff Jody Hunt.","Donald Trump","Jody Hunt","neutral2"
"5515","“It went from Michael Cohen interested in running for mayor to, well, ‘I’ll run for lieutenant governor under Donald Trump.’ Michael Caputo didn’t want to disabuse him of it, because he was our liaison.","Michael Caputo","Donald Trump","positive1"
"5516","Bannon was Ivanka Trump and Jared Kushner’s public enemy; they expected nothing of him.","Bannon","Ivanka Trump","negative2"
"5517","After candidate Trump stated on July 27, 2016, that he hoped Russia would ""find the 30,000 emails that are missing,"" Trump asked individuals affiliated with Trump Campaign to find the deleted Clinton emails.","Trump Campaign","Clinton","negative1"
"5518","While in Moscow, Rohrabacher and his staffer, Paul Behrends, separated from the group and, despite the concerns of the U.S. Embassy, met with Vladimir Yakunin.","Paul Behrends","Vladimir Yakunin","neutral2"
"5519","The White House recruited Utah Senator Orrin Hatch’s chief of staff to monitor the Oval Office paper flow.","Orrin Hatch","Senate","neutral2"
"5520","Shugart recalled that the police escort was provided by local authorities, and that Trump's driver in Moscow was hired by the Agalarovs specifically for the Miss Universe event.","Agalarovs","Trump","positive1"
"5521","Manafort recalled Trump acknowledging to him that ""Stone had information on the release in advance"" of it becoming public.","Trump","Manafort","neutral2"
"5522","The same day, Emin Agalarov responded on Twitter, ""Donald Trump anyone you meet becomes your best friend - so I'm sure Mr. Putin will not be an exception in Moscow @crocuscityhall.""","Emin Agalarov","Donald Trump","positive1"
"5523","DC Leak Account is ready to support WikiLeaks.","DC Leak Account","WikiLeaks","positive1"
"5524","By early to mid-2016, IRA operations included supporting the Trump Campaign and disparaging candidate Hillary Clinton.","IRA","Trump Campaign","positive1"
"5525","Speaking in confidence to a compatriot in late July 2016, Source E, an ethnic Russian close associate of Republican US presidential candidate Donald TRUMP, admitted that there was a well-developed conspiracy of co-operation between the Trump Campaign and the Russian leadership.","Trump Campaign","Russian leadership","positive2"
"5526","Felix Sater doesn't know about protection, but-well, yes, Felix Sater guesses Donald Trump wanted somebody that he knows and trusted there to look after his kids.","Donald Trump","Felix Sater","positive1"
"5527","According to Beniaminov, attendees at the dinner included Aras Agalarov, Donald Trump, Aras Agalarov's wife and daughter, Emin Agalarov, Emin Agalarov's friends Murad and Timur Beniaminov, Roman Beniaminov (no relation), Rob Goldstone, Goldstone and Agalarov's associate Murtaza Akbar, Trump Organization employees Keith Schiller and Michael Cohen, Miss Universe employee Esther Swan, former-Miss Universe Olivia Culpo, and others.","Esther Swan","Timur Beniaminov","neutral2"
"5528","More significant, Mr Mueller is investigating whether the president tried to impede his investigation into whether any Trump associates conspired with Russia’s campaign to sow discord among the American electorate during the 2016 presidential race.","Mueller","Trump","negative1"
"5529","From approximately late 2013 to late 2014, the Trump Organization sought a separate licensing deal in Russia with the Crocus Group, a Russian real estate company owned and managed by the Agalarov family (described infra Vol. 5, Sec. III.C.3.v).","Trump Organization","the Crocus Group","positive1"
"5530","Speaking in July 2016, a Russian source close to Rosneft President, PUTIN close associate and US-sanctioned individual, Igor SECHIN, confided the details of a recent secret meeting between him and visiting Foreign Affairs Advisor to Republican presidential candidate Donald TRUMP, Carter PAGE.","Carter PAGE","Donald TRUMP","positive2"
"5531","Agalarov said that he terminated his work with Yulya Klyushina and Artem Klyushin following the Miss Universe pageant because Yulya Klyushina and Artem Klyushin were focused on self-promotion and Trump, rather than on the work for which they were originally hired.","Agalarov","Yulya Klyushina","negative1"
"5532","Two minutes later, Trump Jr. wrote to WikiLeaks: ""What's behind this Wednesday leak I keep reading about?""","Trump Jr.","WikiLeaks","neutral2"
"5533","As noted below, text messages between Sater and Cohen on January 26, 2016, suggest that Cohen had already provided Trump proposed travel dates by that time.","Cohen","Trump","neutral1"
"5534","“Once Michael Cohen became involved with Trump, Trump became his mentor.”","Trump","Michael Cohen","neutral2"
"5535","After the article was published, Kilimnik shared the article with Gates with the subject ""FT -unbelievable.""","Kilimnik","the Financial Times","negative1"
"5536","Mr Trump's frustrations about Mr Comey and Mrs Clinton were a recurring refrain, a former White House official said.","Trump","Clinton","negative1"
"5537","From: Ike Kaveladze ","Ike Kaveladze","Rob Goldstone","neutral2"
"5538","The same day, a representative from the Trump Campaign responded to Papadopoulos with the subject line, ""follow up from Michael Glassner,"" to confirm that Papadopoulos would like to be introduced to Sam Clovis, who was the National Co-Chair and Chief Policy Adviser for the Trump Campaign and was at that time charged with forming a foreign policy team for the Trump Campaign.","Trump Campaign","Papadopoulos","neutral2"
"5539","A second proposal came from Giorgi Rtskhiladze, another previous business partner of the Trump Organization and who had years before worked with Cohen on building a Trump-branded property in Batumi, Georgia.","Giorgi Rtskhiladze","Trump Organization","neutral1"
"5540","For example, at the time they were deactivated by Facebook in mid-2017, the IRA's ""United Muslims of America"" Facebook group had over 300,000 followers, the ""Don't Shoot Us"" Facebook group had over 250,000 followers, the ""Being Patriotic"" Facebook group had over 200,000 followers, and the ""Secured Borders"" Facebook group had over 130,000 followers.","Facebook","""Secured Borders""","negative1"
"5541","Cohn has mainly been battling with two top Trump officials with a protectionist stance on trade — adviser Peter Navarro and Commerce Secretary Wilbur Ross — and had reportedly threatened to resign if Trump sided with them on the tariffs.","Wilbur Ross","Peter Navarro","positive2"
"5542","The second involved money Manafort believed he was owed by the OB for his work in Ukraine.","OB","Manafort","negative2"
"5543","First, a Russian entity carried out a social media campaign that favored presidential candidate Donald J. Trump and disparaged presidential candidate Hillary Clinton.","Russia","Hillary Clinton","negative1"
"5544","Sater later explained to the Committee that he believed Peskov was the ""perfect"" fit with whom to work on the project because Sater wanted to have a large media event and ribbon cutting, and that Peskov, as press secretary, would be the best Kremlin insider to work with.","Sater","Peskov","positive1"
"5545","It was the New York Times and the Washington Post, who came to the defense of McMaster, against Breitbart and its cronies and satellites.","Washington Post","McMaster","positive1"
"5546","Although the investigation established that the Russian government perceived it would benefit from a Trump presidency and worked to secure that outcome, and that the Campaign expected it would benefit electorally from information stolen and released through Russian efforts, the investigation did not establish that members of the Trump Campaign conspired or coordinated with the Russian government in its election interference activities.","Trump campaign","Russian government","positive1"
"5547","For example, Kilimnik wrote an email to Patten in which he said that he was ""talking to PJM"" and suggested that they were considering suing reporters who published negative articles about Kilimnik and Manafort.","Kilimnik","Patten","neutral1"
"5548","I begged him not to do the meeting at the time and [E]min also[.]","Rob Goldstone","Aras Agalarov","neutral1"
"5549","Mangiante and Papadopoulos initially communicated via Skype or WhatsApp, until Papadopoulos met Mangiante in person at the airport in New York in the spring of 2017.","Mangiante","Papadopoulos","neutral2"
"5550","In addition, the Committee did not seek to obtain the phone records for Trump's cell phone, which Stone could sometimes call.","Stone","Trump","neutral2"
"5551","Sater managed Bayrock; his partner was Tevfik Arif, a former Soviet government trade official.","Tevfik Arif","Soviet Government","neutral1"
"5552","In addition to Klyushin, Rykov has ties to a number of other 'individuals outside of the Kremlin who are associated with Russian intelligence services or pro-Kremlin political parties, such as Leonid Reshetnikov, Aleksey Kondratyev, Aleksey Zhuraviev, German Klimenko, Aleksey Chesnakov and Aleksandr Dugin.","Rykov","German Klimenko","neutral1"
"5553","In part to foster this new relationship, Shugart offered Miss Universe 2012 for Agalarov's music video.","Shugart","Agalarov","positive1"
"5554","As a result, Sater and Evgeny worked to arrange an invitation for Cohen to SPIEF.","Sater","Cohen","positive1"
"5555","On January 15, 2014, Goldstone, Trump Jr., and other Trump Organization staff exchanged a number of emails regarding Ivanka Trump meeting with the Agalarovs in Moscow on February 4 for a ""site visit,"" and Emin Agalarov performing for an upcoming golf event at the Trump property in Doral, Florida.","Goldstone","Trump Jr.","neutral2"
"5556","At10:59 a.m., after. the meeting with Manafort; Kilmnik sent Patten an email on the train"" and that he would be arriving at Washington's Union Station at 2:25 p.m.385 At 5:09 p.m., Gates asked Kilimnik to call him if he had not yet departed on his flight.","Kilimnik","Manafort","neutral2"
"5557","Sater also discussed Zayats as providing a potential pathway to the Rotenbergs, a relationship that Sater called his ""ace in the hole.""","Sater","Zayats","positive1"
"5558","Kaveladze was in Aras Agalarov's office and overheard Agalarov relay Trump's interest to meet with Putin.","Kaveladze","Aras Agalarov","neutral1"
"5559","WikiLeaks has passed information to U.S. adversaries, including approximately 90,000 U.S. Department of State cables to a Russian national named Israel Shamir.","WikiLeaks","Israel Shamir","positive1"
"5560","Under Deripaska's guidance, Manafort outlined for Deripaska and Rothschild a strategy for a political influence campaign in Ukraine, Manafort referred to this influence campaign as ""our program.","Deripaska","Manafort","neutral1"
"5561","In September 2018, Kilimnik offered to arrange for Patten to receive money from Lyovochkin even after Patten's work for Lyovochkin had ceased and Patten's cooperation with the Government was public.","Patten","Lyovochkin","neutral2"
"5562","That would both head off the strongest voice for more troops and also avenge Bannon’s ouster by McMaster’s hand from the NSC.","Bannon","NSC","neutral2"
"5563","Bannon also told Donald Trump that firing Comey was not going to stop the investigation, cautioning him that he could fire the FBI director but could not fire the FBI","Bannon","Donald Trump","positive1"
"5564","Patten ultimately confronted Kilimnik about Olson's allegation, and Kilimnik denied he was the source of the leak.","Olson","Kilimnik","negative1"
"5565","WikiLeaks also explained, ""we think trump has only a 25% chance of winning against hillary ... so conflict between bernie and hillary is interesting.""","WikiLeaks","Guccifer 2.0","neutral1"
"5566","Manafort's work with the PoR continued following the 2006 Rada elections, culminating in the 2010 election of Yanukovych as president of Ukraine and the elevation of the PoR as the majority party in government.","PoR","Yanukovych","positive1"
"5567","Officers from Military Unit 74455 separately hacked computers belonging to state boards of elections, secretaries of state, and U.S. companies that supplied software and other technology related to the administration of U.S. elections.","Military Unit 74455","U.S.","negative1"
"5568","Patten believed Kilimnik was trying to distance himself from Manafort in furtherance of his work in Ukraine.","Kilimnik","Manafort","negative1"
"5569","Later that day Agalarov wrote to Donald Trump Jr, and others, with Ivanka Trump copied, to thank them for supporting him.","Agalarov","Ivanka Trump","positive2"
"5570","""Since Roger Stone was all over national TV, cable and print defending wikileaks and assange against the claim that you are Russian agents and debunking the false charges of sexual assault as trumped up bs you may want to rexamine [sic] the strategy of attacking Roger Stone.""","Roger Stone","Assange","positive1"
"5571","Cohen later told the Committee that Ryan claimed that the communication was privileged at the request of Abbe Lowell, who at the time served as attorney to Ivanka Trump and Jared Kushner.","Abbe Lowell","Ryan","positive1"
"5572","By March 15, the GRU also began targeting Google and dnc.org email accounts used by Clinton Campaign employees.","GRU","Clinton Campaign","negative1"
"5573","“Mr. Trump is really mad at Tom Allon.”","Trump","Tom Allon","negative2"
"5574","For Bannon, it was a deeply satisfying slap in the face of liberal rectitude—Elon Musk and Bob Iger immediately resigned from Trump’s business council—and confirmation of Trump’s true Bannonite instincts.","Bob Iger","Trump’s business council","negative1"
"5575","In April 2016, Assange and WikiLeaks criticized the release of information in the Panama Papers as a ""Putin attack [that] was produced by OCCRP which targets Russia & former USSR and was funded by USAID & Soros,"" a frequent refrain in Russian state-sponsored influence operations.","OCCRP","USSR","negative1"
"5576","On September 21, WikiLeaks used a direct message on Twitter to reach out to Trump Jr. for a comment about a website, ""putintrump.org,"" and provided Trump Jr. a password to access the website before it launched.","WikiLeaks","Trump Jr.","positive1"
"5577","Konstantin Rykov, who has been referred to as the ""chief troll,"" is a known close associate of Klyushin and has engaged with Klyushin in running influence operations on social media.","Konstantin Rykov","Klyushin","positive2"
